Date,GC=F,SI=F,HG=F,CL=F,NG=F,ZC=F,ZO=F,KE=F,ZS=F,HE=F,LE=F,CC=F,KC=F,CT=F,SB=F
2013-01-25,1656.4000244140625,31.18000030517578,3.6394999027252197,95.87999725341797,3.444000005722046,720.75,363.0,829.5,1441.0,86.82499694824219,126.30000305175781,2173.0,148.3000030517578,80.5199966430664,18.3799991607666
2013-01-28,1652.4000244140625,30.756000518798828,3.6489999294281006,96.44000244140625,3.2890000343322754,729.25,361.25,832.75,1447.75,87.17500305175781,128.9499969482422,2161.0,149.0,81.05000305175781,18.729999542236328
2013-01-29,1660.699951171875,31.159000396728516,3.677500009536743,97.56999969482422,3.2260000705718994,729.5,360.0,830.75,1451.75,87.0999984741211,128.27499389648438,2195.0,149.8000030517578,82.38999938964844,18.3799991607666
2013-01-30,1679.9000244140625,32.152000427246094,3.740000009536743,97.94000244140625,3.3350000381469727,740.25,362.0,840.75,1478.75,87.0999984741211,128.0,2179.0,147.6999969482422,82.95999908447266,18.709999084472656
2013-01-31,1660.5999755859375,31.334999084472656,3.7235000133514404,97.48999786376953,3.3389999866485596,740.5,360.0,837.75,1468.5,87.5999984741211,127.625,2205.0,146.9499969482422,82.94999694824219,18.780000686645508
2013-02-01,1669.4000244140625,31.941999435424805,3.7755000591278076,97.7699966430664,3.3010001182556152,736.0,359.25,822.0,1474.25,87.6500015258789,127.0999984741211,2205.0,147.9499969482422,82.9800033569336,18.889999389648438
2013-02-04,1675.300048828125,31.700000762939453,3.758500099182129,96.16999816894531,3.315000057220459,734.25,359.75,817.0,1488.75,88.07499694824219,127.07499694824219,2192.0,144.35000610351562,81.73999786376953,18.729999542236328
2013-02-05,1672.4000244140625,31.858999252319336,3.7614998817443848,96.63999938964844,3.3989999294281006,729.0,366.25,807.25,1495.5,88.32499694824219,127.5999984741211,2246.0,144.0500030517578,81.51000213623047,18.559999465942383
2013-02-06,1677.699951171875,31.861000061035156,3.7335000038146973,96.62000274658203,3.4179999828338623,722.5,377.75,809.75,1487.5,86.9000015258789,127.25,2223.0,142.10000610351562,81.72000122070312,18.190000534057617
2013-02-07,1670.4000244140625,31.386999130249023,3.7200000286102295,95.83000183105469,3.2850000858306885,710.75,381.5,801.0,1486.75,86.9749984741211,127.55000305175781,2238.0,140.3000030517578,81.4000015258789,18.15999984741211
2013-02-08,1666.0,31.424999237060547,3.753499984741211,95.72000122070312,3.2720000743865967,709.0,385.75,799.75,1452.5,86.44999694824219,126.44999694824219,2232.0,141.0500030517578,82.66999816894531,18.139999389648438
2013-02-11,1648.199951171875,30.895000457763672,3.7179999351501465,97.02999877929688,3.2790000438690186,702.25,381.0,788.75,1431.5,86.9000015258789,126.875,2174.0,140.14999389648438,82.91999816894531,18.440000534057617
2013-02-12,1648.699951171875,31.003999710083008,3.7365000247955322,97.51000213623047,3.2300000190734863,696.25,377.75,778.0,1420.75,87.25,126.05000305175781,2179.0,140.64999389648438,81.80999755859375,18.079999923706055
2013-02-13,1644.199951171875,30.854000091552734,3.7339999675750732,97.01000213623047,3.305999994277954,695.5,380.0,780.25,1423.0,87.4749984741211,125.5,2143.0,138.75,80.81999969482422,18.229999542236328
2013-02-14,1634.699951171875,30.343000411987305,3.7300000190734863,97.30999755859375,3.1630001068115234,694.75,380.0,775.0,1418.0,87.67500305175781,125.9000015258789,2129.0,138.0,81.0199966430664,17.940000534057617
2013-02-15,1608.800048828125,29.839000701904297,3.7309999465942383,95.86000061035156,3.1530001163482666,698.75,379.0,777.5,1424.5,84.25,126.5,2141.0,136.9499969482422,81.31999969482422,18.0
2013-02-19,1603.5999755859375,29.413000106811523,3.6445000171661377,96.66000366210938,3.2720000743865967,695.25,377.75,769.0,1470.25,83.05000305175781,126.4000015258789,2129.0,136.5,82.18000030517578,18.219999313354492
2013-02-20,1577.5999755859375,28.614999771118164,3.6054999828338623,94.45999908447266,3.2790000438690186,700.5,387.75,777.25,1482.75,82.94999694824219,125.0999984741211,2127.0,141.0,82.27999877929688,18.350000381469727
2013-02-21,1578.199951171875,28.69499969482422,3.55049991607666,92.83999633789062,3.246000051498413,690.75,389.5,757.25,1487.75,82.375,125.30000305175781,2143.0,141.75,81.30999755859375,18.1200008392334
2013-02-22,1572.4000244140625,28.45599937438965,3.5299999713897705,93.12999725341797,3.2909998893737793,690.25,388.0,749.75,1461.25,81.6500015258789,126.3499984741211,2161.0,143.10000610351562,81.38999938964844,18.239999771118164
2013-02-25,1586.199951171875,28.982999801635742,3.5409998893737793,93.11000061035156,3.4140000343322754,693.5,377.5,731.5,1451.25,81.9000015258789,126.94999694824219,2144.0,142.60000610351562,80.22000122070312,18.010000228881836
2013-02-26,1615.199951171875,29.256000518798828,3.566499948501587,92.62999725341797,3.427000045776367,705.0,380.0,732.75,1447.75,81.57499694824219,127.2750015258789,2126.0,142.89999389648438,80.33000183105469,17.790000915527344
2013-02-27,1595.199951171875,28.94300079345703,3.5450000762939453,92.76000213623047,3.434000015258789,709.5,382.75,734.25,1457.5,81.0,128.5500030517578,2142.0,142.39999389648438,82.7300033569336,17.84000015258789
2013-02-28,1577.699951171875,28.395000457763672,3.5274999141693115,92.05000305175781,3.4860000610351562,719.5,391.75,747.0,1474.25,81.0,128.0,2146.0,142.64999389648438,83.55999755859375,18.3799991607666
2013-03-01,1571.9000244140625,28.451000213623047,3.4814999103546143,90.68000030517578,3.4560000896453857,724.25,402.5,756.0,1464.5,81.125,129.9499969482422,2082.0,142.89999389648438,83.68000030517578,17.90999984741211
2013-03-04,1572.0999755859375,28.457000732421875,3.4830000400543213,90.12000274658203,3.5290000438690186,723.0,403.5,737.0,1490.25,80.30000305175781,130.35000610351562,2055.0,145.9499969482422,84.91000366210938,18.079999923706055
2013-03-05,1574.5999755859375,28.562999725341797,3.496500015258789,90.81999969482422,3.5290000438690186,732.0,397.5,736.25,1496.5,79.25,129.625,2076.0,140.5,85.97000122070312,18.190000534057617
2013-03-06,1574.5999755859375,28.760000228881836,3.4739999771118164,90.43000030517578,3.4700000286102295,708.0,394.75,729.5,1484.5,79.25,128.8000030517578,2046.0,140.60000610351562,86.2300033569336,18.200000762939453
2013-03-07,1574.800048828125,28.767000198364258,3.501499891281128,91.55999755859375,3.5820000171661377,711.5,395.0,740.0,1503.5,81.80000305175781,128.3000030517578,2064.0,142.4499969482422,86.5,18.770000457763672
2013-03-08,1576.5999755859375,28.909000396728516,3.491499900817871,91.94999694824219,3.628999948501587,725.25,404.25,738.25,1508.5,82.0250015258789,127.55000305175781,2119.0,143.35000610351562,86.87999725341797,18.75
2013-03-11,1577.800048828125,28.812000274658203,3.5,92.05999755859375,3.6489999294281006,734.5,423.0,738.25,1514.75,81.1500015258789,128.125,2129.0,143.0500030517578,86.72000122070312,18.81999969482422
2013-03-12,1591.5,29.131000518798828,3.5380001068115234,92.54000091552734,3.6449999809265137,741.0,425.0,735.0,1489.75,81.44999694824219,128.6999969482422,2159.0,141.64999389648438,87.33000183105469,18.81999969482422
2013-03-13,1588.300048828125,28.922000885009766,3.509500026702881,92.5199966430664,3.680000066757202,741.25,423.25,729.25,1475.0,80.6500015258789,128.5500030517578,2148.0,140.0500030517578,88.61000061035156,18.799999237060547
2013-03-14,1590.5999755859375,28.77199935913086,3.5234999656677246,93.02999877929688,3.812000036239624,732.75,428.5,742.75,1457.25,80.875,128.0500030517578,2130.0,138.89999389648438,90.86000061035156,18.84000015258789
2013-03-15,1592.5,28.816999435424805,3.507999897003174,93.44999694824219,3.871999979019165,717.0,401.75,751.5,1426.0,79.67500305175781,125.7750015258789,2115.0,136.5,92.5,18.889999389648438
2013-03-18,1604.5999755859375,28.840999603271484,3.4170000553131104,93.73999786376953,3.881999969482422,720.0,395.5,744.25,1409.5,79.4000015258789,126.05000305175781,2088.0,133.14999389648438,90.83000183105469,18.290000915527344
2013-03-19,1611.300048828125,28.809999465942383,3.3954999446868896,92.16000366210938,3.9690001010894775,728.5,396.0,751.75,1406.75,78.2249984741211,125.30000305175781,2099.0,133.10000610351562,91.12999725341797,18.309999465942383
2013-03-20,1607.5,28.783000946044922,3.435499906539917,92.95999908447266,3.9600000381469727,732.5,399.25,766.25,1419.75,77.875,126.05000305175781,2152.0,133.60000610351562,89.0999984741211,18.350000381469727
2013-03-21,1613.800048828125,29.179000854492188,3.4230000972747803,92.44999694824219,3.934999942779541,733.0,395.0,760.5,1449.0,78.3499984741211,126.42500305175781,2166.0,133.75,88.19999694824219,18.209999084472656
2013-03-22,1606.199951171875,28.666000366210938,3.4539999961853027,93.70999908447266,3.927000045776367,726.25,396.25,761.5,1440.5,78.05000305175781,126.19999694824219,2159.0,135.3000030517578,87.29000091552734,18.200000762939453
2013-03-25,1604.5999755859375,28.78499984741211,3.434999942779541,94.80999755859375,3.865000009536743,733.25,401.0,759.0,1437.25,78.4749984741211,126.44999694824219,2130.0,135.60000610351562,86.58999633789062,17.969999313354492
2013-03-26,1595.800048828125,28.643999099731445,3.432499885559082,96.33999633789062,3.9760000705718994,730.25,399.75,768.5,1447.75,79.5,125.94999694824219,2146.0,137.60000610351562,88.04000091552734,17.780000686645508
2013-03-27,1606.199951171875,28.57699966430664,3.434999942779541,96.58000183105469,4.067999839782715,735.25,412.5,774.0,1453.75,80.07499694824219,127.3499984741211,2150.0,136.60000610351562,88.52999877929688,17.850000381469727
2013-03-28,1594.800048828125,28.29199981689453,3.3949999809265137,97.2300033569336,4.02400016784668,695.25,396.25,726.75,1404.75,80.5999984741211,128.89999389648438,2170.0,137.14999389648438,88.45999908447266,17.65999984741211
2013-04-01,1600.0,27.913000106811523,3.367500066757202,97.06999969482422,4.014999866485596,642.25,376.25,709.75,1390.75,81.30000305175781,128.75,2184.0,138.39999389648438,87.38999938964844,17.690000534057617
2013-04-02,1575.0999755859375,27.216999053955078,3.371999979019165,97.19000244140625,3.9690001010894775,640.5,367.5,716.75,1394.0,80.94999694824219,127.42500305175781,2171.0,136.14999389648438,88.87000274658203,17.59000015258789
2013-04-03,1552.800048828125,26.773000717163086,3.325500011444092,94.44999694824219,3.9000000953674316,641.5,362.0,735.25,1380.25,81.32499694824219,127.9749984741211,2150.0,139.4499969482422,89.22000122070312,17.5
2013-04-04,1551.800048828125,26.74799919128418,3.3454999923706055,93.26000213623047,3.947000026702881,630.0,359.0,721.75,1372.0,81.42500305175781,127.25,2141.0,139.5,88.33000183105469,17.670000076293945
2013-04-05,1575.4000244140625,27.201000213623047,3.3399999141693115,92.69999694824219,4.125,629.0,359.5,726.0,1361.75,80.0250015258789,126.0250015258789,2132.0,140.14999389648438,86.79000091552734,17.649999618530273
2013-04-08,1572.0,27.1200008392334,3.368000030517578,93.36000061035156,4.081999778747559,633.5,363.75,745.0,1378.0,80.5250015258789,126.2750015258789,2185.0,135.89999389648438,85.37999725341797,17.700000762939453
2013-04-09,1586.199951171875,27.865999221801758,3.437999963760376,94.19999694824219,4.017000198364258,644.25,367.5,746.5,1395.5,80.7249984741211,126.7249984741211,2219.0,135.39999389648438,84.63999938964844,17.719999313354492
2013-04-10,1558.300048828125,27.638999938964844,3.4140000343322754,94.63999938964844,4.085000038146973,649.0,369.25,730.0,1392.75,81.2249984741211,125.2750015258789,2214.0,136.0500030517578,85.37000274658203,17.899999618530273
2013-04-11,1564.300048828125,27.684999465942383,3.427999973297119,93.51000213623047,4.138999938964844,651.25,373.75,738.75,1402.0,81.5999984741211,125.57499694824219,2234.0,136.8000030517578,84.66000366210938,17.84000015258789
2013-04-12,1501.0,26.32200050354004,3.3489999771118164,91.29000091552734,4.2220001220703125,658.5,380.5,753.0,1413.0,82.2249984741211,125.8499984741211,2261.0,135.25,85.58000183105469,18.030000686645508
2013-04-15,1360.5999755859375,23.354999542236328,3.2799999713897705,88.70999908447266,4.13700008392334,646.75,368.5,732.5,1395.0,86.2750015258789,125.05000305175781,2243.0,134.4499969482422,84.33000183105469,17.790000915527344
2013-04-16,1386.800048828125,23.621999740600586,3.30649995803833,88.72000122070312,4.159999847412109,663.25,374.75,741.75,1411.5,86.80000305175781,125.375,2294.0,135.85000610351562,83.3499984741211,18.010000228881836
2013-04-17,1382.199951171875,23.301000595092773,3.187999963760376,86.68000030517578,4.214000225067139,660.5,386.5,742.0,1422.25,88.125,126.875,2299.0,136.10000610351562,84.6500015258789,17.850000381469727
2013-04-18,1392.0,23.23900032043457,3.2044999599456787,87.7300033569336,4.401000022888184,644.5,388.5,743.75,1430.5,87.94999694824219,126.19999694824219,2310.0,138.89999389648438,83.4800033569336,17.690000534057617
2013-04-19,1395.300048828125,22.954999923706055,3.1514999866485596,88.01000213623047,4.4079999923706055,652.0,392.0,746.0,1428.25,87.8499984741211,126.3499984741211,2319.0,141.64999389648438,83.4800033569336,17.969999313354492
2013-04-22,1421.0,23.31999969482422,3.131999969482422,88.76000213623047,4.267000198364258,645.75,400.5,739.5,1417.25,87.57499694824219,125.9749984741211,2299.0,142.5,84.33000183105469,17.8700008392334
2013-04-23,1408.5999755859375,22.812999725341797,3.0940001010894775,89.18000030517578,4.23799991607666,638.5,397.0,737.25,1419.75,87.82499694824219,126.19999694824219,2316.0,137.5500030517578,82.68000030517578,17.739999771118164
2013-04-24,1423.4000244140625,22.82900047302246,3.1579999923706055,91.43000030517578,4.165999889373779,639.5,390.25,739.0,1404.0,88.5999984741211,126.92500305175781,2322.0,138.39999389648438,81.0999984741211,17.399999618530273
2013-04-25,1461.800048828125,24.139999389648438,3.23799991607666,93.63999938964844,4.166999816894531,645.25,394.5,763.75,1423.5,88.9749984741211,127.5999984741211,2359.0,137.1999969482422,81.33000183105469,17.40999984741211
2013-04-26,1453.5999755859375,23.757999420166016,3.184999942779541,93.0,4.151000022888184,644.0,390.75,756.5,1430.75,89.3499984741211,127.8499984741211,2364.0,133.89999389648438,82.25,17.360000610351562
2013-04-29,1467.4000244140625,24.121999740600586,3.2255001068115234,94.5,4.392000198364258,684.0,411.0,780.75,1471.75,89.30000305175781,127.69999694824219,2335.0,133.60000610351562,83.5999984741211,17.489999771118164
2013-04-30,1472.199951171875,24.143999099731445,3.1875,93.45999908447266,4.3429999351501465,683.25,415.5,798.0,1467.75,90.0999984741211,128.39999389648438,2368.0,134.9499969482422,85.52999877929688,17.670000076293945
2013-05-01,1446.300048828125,23.30500030517578,3.0824999809265137,91.02999877929688,4.326000213623047,681.75,390.25,794.25,1437.5,90.9000015258789,122.4749984741211,2415.0,134.5,82.08999633789062,17.329999923706055
2013-05-02,1467.699951171875,23.790000915527344,3.1045000553131104,93.98999786376953,4.025000095367432,697.5,416.25,802.25,1441.0,91.30000305175781,123.6500015258789,2414.0,138.9499969482422,83.83000183105469,17.600000381469727
2013-05-03,1464.300048828125,23.975000381469727,3.313499927520752,95.61000061035156,4.040999889373779,699.5,421.5,790.0,1455.0,91.4000015258789,121.82499694824219,2404.0,140.3000030517578,84.72000122070312,17.530000686645508
2013-05-06,1468.0999755859375,23.917999267578125,3.309999942779541,96.16000366210938,4.011000156402588,678.75,412.5,768.75,1444.5,91.05000305175781,121.30000305175781,2390.0,141.35000610351562,85.30999755859375,17.809999465942383
2013-05-07,1449.0,23.770999908447266,3.30049991607666,95.62000274658203,3.9200000762939453,676.5,407.75,769.75,1463.5,91.44999694824219,120.82499694824219,2384.0,142.3000030517578,86.01000213623047,17.639999389648438
2013-05-08,1473.9000244140625,23.892000198364258,3.371000051498413,96.62000274658203,3.9779999256134033,675.0,408.75,771.75,1479.0,91.9749984741211,120.19999694824219,2379.0,144.14999389648438,86.19999694824219,17.469999313354492
2013-05-09,1468.800048828125,23.878999710083008,3.3415000438690186,96.38999938964844,3.9830000400543213,694.5,413.0,792.0,1491.25,92.0,120.55000305175781,2336.0,145.8000030517578,87.91999816894531,17.469999313354492
2013-05-10,1436.800048828125,23.631999969482422,3.3559999465942383,96.04000091552734,3.9100000858306885,687.75,409.0,771.5,1488.25,92.0,120.44999694824219,2298.0,143.8000030517578,86.4800033569336,17.43000030517578
2013-05-13,1434.5,23.670000076293945,3.361999988555908,95.16999816894531,3.924999952316284,718.0,412.5,760.5,1521.0,91.92500305175781,120.57499694824219,2315.0,144.5500030517578,86.04000091552734,17.25
2013-05-14,1424.699951171875,23.354999542236328,3.2904999256134033,94.20999908447266,4.02400016784668,706.75,415.25,760.0,1524.5,92.0,120.7750015258789,2342.0,141.64999389648438,86.91999816894531,17.020000457763672
2013-05-15,1396.5,22.64299964904785,3.2669999599456787,94.30000305175781,4.070000171661377,650.75,379.5,751.75,1412.75,91.92500305175781,120.0,2333.0,138.0,86.44999694824219,16.950000762939453
2013-05-16,1387.0999755859375,22.64299964904785,3.2920000553131104,95.16000366210938,3.931999921798706,641.5,377.75,743.5,1427.5,92.875,119.9000015258789,2294.0,138.35000610351562,86.02999877929688,16.829999923706055
2013-05-17,1364.9000244140625,22.339000701904297,3.321000099182129,96.0199966430664,4.054999828338623,652.75,375.5,737.25,1448.5,91.5250015258789,119.4000015258789,2300.0,135.60000610351562,86.41000366210938,16.889999389648438
2013-05-20,1384.300048828125,22.56800079345703,3.3570001125335693,96.70999908447266,4.090000152587891,649.5,363.25,745.0,1464.5,92.07499694824219,120.125,2301.0,133.85000610351562,85.77999877929688,16.809999465942383
2013-05-21,1377.800048828125,22.441999435424805,3.3389999866485596,96.16000366210938,4.191999912261963,640.0,355.0,738.5,1478.25,92.4000015258789,121.0999984741211,2345.0,132.6999969482422,83.86000061035156,16.860000610351562
2013-05-22,1367.5999755859375,22.45800018310547,3.377500057220459,94.27999877929688,4.185999870300293,658.5,366.5,743.25,1494.25,94.55000305175781,120.0,2317.0,128.4499969482422,83.41999816894531,16.649999618530273
2013-05-23,1392.0,22.493999481201172,3.299499988555908,94.25,4.261000156402588,662.0,370.25,754.5,1499.5,94.19999694824219,119.125,2283.0,130.0500030517578,81.77999877929688,16.760000228881836
2013-05-24,1386.800048828125,22.48200035095215,3.2915000915527344,94.1500015258789,4.236999988555908,657.25,365.0,745.75,1476.25,94.875,120.57499694824219,2246.0,127.25,81.48999786376953,16.84000015258789
2013-05-28,1379.0999755859375,22.18000030517578,3.311500072479248,95.01000213623047,4.173999786376953,666.5,366.25,743.5,1509.25,94.69999694824219,120.75,2205.0,126.44999694824219,81.41999816894531,16.719999313354492
2013-05-29,1391.300048828125,22.44499969482422,3.2909998893737793,93.12999725341797,4.1479997634887695,665.0,363.0,747.75,1501.75,94.7249984741211,121.375,2210.0,127.5999984741211,80.69999694824219,16.670000076293945
2013-05-30,1411.5,22.673999786376953,3.310499906539917,93.61000061035156,4.0229997634887695,654.25,368.0,746.0,1495.75,95.32499694824219,120.3499984741211,2211.0,125.8499984741211,80.12999725341797,16.649999618530273
2013-05-31,1392.5999755859375,22.22800064086914,3.2890000343322754,91.97000122070312,3.9839999675750732,662.0,374.25,751.0,1510.0,95.625,121.30000305175781,2191.0,127.05000305175781,79.36000061035156,16.549999237060547
2013-06-03,1411.699951171875,22.71500015258789,3.3269999027252197,93.44999694824219,3.990999937057495,655.75,379.5,751.5,1532.5,95.82499694824219,120.7249984741211,2246.0,129.0,82.36000061035156,16.43000030517578
2013-06-04,1397.0999755859375,22.399999618530273,3.365000009536743,93.30999755859375,3.997999906539917,660.5,381.75,750.75,1528.75,96.5250015258789,120.94999694824219,2283.0,127.6500015258789,84.55999755859375,16.3799991607666
2013-06-05,1398.4000244140625,22.46500015258789,3.367000102996826,93.73999786376953,4.000999927520752,660.75,384.5,743.25,1532.0,96.6500015258789,120.25,2308.0,127.44999694824219,83.5199966430664,16.3799991607666
2013-06-06,1415.699951171875,22.701000213623047,3.315999984741211,94.76000213623047,3.8269999027252197,663.25,398.5,738.5,1527.25,97.30000305175781,120.44999694824219,2363.0,129.4499969482422,84.87000274658203,16.479999542236328
2013-06-07,1383.0,21.73699951171875,3.2660000324249268,96.02999877929688,3.828000068664551,666.25,407.5,735.0,1528.25,98.125,120.125,2364.0,126.94999694824219,84.86000061035156,16.43000030517578
2013-06-10,1386.199951171875,21.92099952697754,3.239000082015991,95.7699966430664,3.799999952316284,650.0,410.0,726.0,1511.75,99.19999694824219,119.19999694824219,2360.0,128.75,86.6500015258789,16.3799991607666
2013-06-11,1377.0,21.645000457763672,3.193000078201294,95.37999725341797,3.7239999771118164,659.5,403.25,730.0,1540.5,100.2750015258789,120.32499694824219,2355.0,127.69999694824219,88.05999755859375,16.290000915527344
2013-06-12,1391.800048828125,21.79599952697754,3.2249999046325684,95.87999725341797,3.7769999504089355,650.75,403.25,716.5,1540.75,100.94999694824219,120.1500015258789,2372.0,122.75,90.05999755859375,16.209999084472656
2013-06-13,1377.5999755859375,21.582000732421875,3.184999942779541,96.69000244140625,3.813999891281128,643.5,408.25,718.5,1510.25,101.57499694824219,119.8499984741211,2308.0,123.69999694824219,91.72000122070312,16.239999771118164
2013-06-14,1387.300048828125,21.952999114990234,3.2044999599456787,97.8499984741211,3.7330000400543213,655.0,399.5,711.5,1516.5,102.30000305175781,119.0,2246.0,122.25,91.29000091552734,16.780000686645508
2013-06-17,1382.800048828125,21.756999969482422,3.2019999027252197,97.7699966430664,3.875,668.5,396.5,713.75,1512.5,97.94999694824219,119.82499694824219,2221.0,122.3499984741211,87.43000030517578,16.93000030517578
2013-06-18,1366.5999755859375,21.676000595092773,3.1570000648498535,98.44000244140625,3.9049999713897705,673.25,397.75,719.25,1510.75,98.69999694824219,119.5,2259.0,122.0,84.9800033569336,16.760000228881836
2013-06-19,1373.5999755859375,21.621999740600586,3.1435000896453857,98.23999786376953,3.9630000591278076,682.25,403.25,739.75,1523.0,99.9749984741211,120.4749984741211,2236.0,122.75,85.4000015258789,16.969999313354492
2013-06-20,1285.9000244140625,19.82200050354004,3.061500072479248,95.4000015258789,3.877000093460083,673.25,394.75,737.0,1497.5,100.25,119.94999694824219,2172.0,117.6500015258789,84.91999816894531,16.3799991607666
2013-06-21,1291.5999755859375,19.95800018310547,3.0964999198913574,93.69000244140625,3.7709999084472656,661.75,395.5,736.5,1493.25,99.75,121.25,2171.0,118.69999694824219,85.1500015258789,16.739999771118164
2013-06-24,1276.800048828125,19.493000030517578,3.0260000228881836,95.18000030517578,3.739000082015991,653.25,392.25,715.25,1512.0,100.94999694824219,120.94999694824219,2169.0,119.44999694824219,82.9800033569336,17.010000228881836
2013-06-25,1274.800048828125,19.525999069213867,3.071000099182129,95.31999969482422,3.6470000743865967,656.75,387.25,704.25,1525.25,100.1500015258789,121.1500015258789,2191.0,120.25,85.08999633789062,17.06999969482422
2013-06-26,1229.5999755859375,18.586999893188477,3.0409998893737793,95.5,3.7070000171661377,664.5,383.75,694.25,1534.25,99.94999694824219,121.2750015258789,2180.0,118.1500015258789,83.68000030517578,17.010000228881836
2013-06-27,1211.4000244140625,18.533000946044922,3.052500009536743,97.05000305175781,3.5820000171661377,667.25,385.25,686.5,1548.5,101.9749984741211,121.1500015258789,2178.0,121.5999984741211,83.12999725341797,16.469999313354492
2013-06-28,1223.800048828125,19.451000213623047,3.05049991607666,96.55999755859375,3.565000057220459,679.25,401.25,676.25,1564.5,101.2750015258789,118.1500015258789,2194.0,120.0,82.70999908447266,16.3799991607666
2013-07-01,1255.9000244140625,19.559999465942383,3.1549999713897705,97.98999786376953,3.5769999027252197,655.5,395.25,676.75,1570.5,101.07499694824219,122.17500305175781,2201.0,121.19999694824219,84.29000091552734,16.690000534057617
2013-07-02,1243.5999755859375,19.29800033569336,3.1419999599456787,99.5999984741211,3.6540000438690186,672.75,390.25,674.0,1573.0,101.0,121.9000015258789,2203.0,124.0999984741211,83.22000122070312,16.530000686645508
2013-07-03,1252.0999755859375,19.68899917602539,3.1740000247955322,101.23999786376953,3.690000057220459,678.25,392.0,683.5,1583.5,101.625,121.94999694824219,2250.0,121.1500015258789,84.38999938964844,16.420000076293945
2013-07-05,1212.9000244140625,18.72599983215332,3.0799999237060547,103.22000122070312,3.617000102996826,684.75,399.25,676.5,1588.0,102.3499984741211,121.94999694824219,2214.0,120.94999694824219,83.68000030517578,16.260000228881836
2013-07-08,1234.9000244140625,19.024999618530273,3.1115000247955322,103.13999938964844,3.740999937057495,691.75,396.0,691.25,1609.25,101.125,122.07499694824219,2179.0,123.25,83.83000183105469,16.329999923706055
